transaction_date,merchant_id,Total_Transaction,Total_Paid
2020-05-05,86302,1987,6609.132000000047
2020-05-05,124381,12407,7907079.419999662
2020-05-05,129316,106,417.1500000000001
2020-05-06,535,1336,131691.59999999998
2020-05-06,42616,2296,658489.8959999945
2020-05-06,46774,2530,2886836.903999995
2020-05-06,57192,1335,375609.42000000144
2020-05-06,86302,2119,6914.61000000007
2020-05-06,124381,13570,8594686.187999627
2020-05-06,129316,136,719.5500000000003
2020-05-07,535,1259,131155.2
2020-05-07,42616,2394,688685.8139999922
2020-05-07,46774,2447,2941977.41999999
2020-05-07,57192,1345,463090.95000000176
2020-05-07,86302,1971,6444.468000000065
2020-05-07,124381,13055,8468661.545999553
2020-05-07,129316,204,756.0
2020-05-08,535,1088,114906.60000000002
2020-05-08,42616,2518,731795.4539999891
2020-05-08,46774,2507,2882172.275999992
2020-05-08,57192,1442,538992.9000000017
2020-05-08,86302,1853,6021.09000000006
2020-05-08,124381,10674,7150716.089999706
2020-05-08,129316,132,580.5000000000001
2020-05-09,535,1224,119493.0
2020-05-09,42616,2127,663798.527999994
2020-05-09,46774,1141,1266844.4640000004
2020-05-09,57192,1312,358737.8220000016
2020-05-09,86302,2219,7064.568000000082
2020-05-09,124381,12179,8350702.379999737
2020-05-09,129316,118,475.6499999999997
2020-05-10,535,1216,117464.39999999997
2020-05-10,42616,1822,561825.935999997
2020-05-10,46774,2276,2195707.157999991
2020-05-10,57192,1222,380605.4820000017
2020-05-10,86302,2181,6966.000000000089
2020-05-10,124381,10336,7016930.387999728
2020-05-10,129316,150,615.6000000000001
2020-05-11,535,1437,154598.4
2020-05-11,42616,1949,585501.9659999956
2020-05-11,46774,3779,4157516.0159999975
2020-05-11,57192,1351,456828.0660000023
2020-05-11,86302,2477,7950.312000000084
2020-05-11,124381,5683,4053503.7179999854
2020-05-11,129316,163,707.8500000000005
2020-05-12,535,1364,144689.3999999999
2020-05-12,42616,1904,550763.0459999961
2020-05-12,46774,2235,2548449.647999997
2020-05-12,57192,1328,436971.38400000206
2020-05-12,86302,2249,7410.330000000092
2020-05-12,124381,5451,3832357.049999963
2020-05-12,129316,100,365.4000000000001
2020-05-13,535,1447,162790.20000000007
2020-05-13,42616,2100,595389.6539999942
2020-05-13,46774,1910,2048789.6100000013
2020-05-13,57192,1342,436875.9660000016
2020-05-13,86302,2087,6787.350000000091
2020-05-13,124381,6343,4269755.951999921
2020-05-13,129316,128,557.5500000000002
2020-05-14,535,1359,143348.4
2020-05-14,42616,1843,545665.7879999969
2020-05-14,46774,1916,2071943.442
2020-05-14,57192,1193,355822.1280000015
2020-05-14,86302,1920,6574.30200000007
2020-05-14,124381,6486,4235409.917999954
2020-05-14,129316,110,490.9500000000001
2020-05-15,535,1116,109414.8
2020-05-15,42616,2211,636677.6039999956
2020-05-15,46774,3654,3764854.8719999874
2020-05-15,57192,1321,403403.13000000175
2020-05-15,86302,2140,7376.166000000076
2020-05-15,124381,6132,4107376.529999957
2020-05-15,129316,159,739.8000000000003
2020-05-16,535,1295,134690.39999999997
2020-05-16,42616,2885,846396.30599999
2020-05-16,46774,912,861394.4100000001
2020-05-16,57192,1420,441628.5960000012
2020-05-16,86302,2291,7917.85800000006
2020-05-16,124381,6279,4396840.631999943
2020-05-16,129316,162,596.7000000000004
2020-05-17,535,1415,148329.00000000003
2020-05-17,42616,2739,826644.5099999895
2020-05-17,46774,645,648466.2540000007
2020-05-17,57192,1235,363528.4140000009
2020-05-17,86302,2250,8002.368000000088
2020-05-17,124381,5693,3797041.6079999767
2020-05-17,129316,126,545.8499999999998
2020-05-18,535,1492,152899.19999999995
2020-05-18,42616,2405,722366.4959999897
2020-05-18,46774,1436,1261772.0820000009
2020-05-18,57192,1465,455351.7240000016
2020-05-18,86302,2414,8461.026000000062
2020-05-18,124381,6592,4385306.41199995
2020-05-18,129316,158,803.7000000000003
2020-05-19,535,1336,136816.19999999995
2020-05-19,42616,2064,600822.575999996
2020-05-19,46774,788,840701.9700000003
2020-05-19,57192,1273,393549.9480000019
2020-05-19,86302,2526,7898.61600000008
2020-05-19,124381,5458,3794638.859999973
2020-05-19,129316,138,525.6000000000001
2020-05-20,535,1320,155206.8
2020-05-20,42616,2402,697590.8999999912
2020-05-20,46774,3007,2933586.1619999907
2020-05-20,57192,1222,412988.9220000013
2020-05-20,86302,2189,7338.56400000006
2020-05-20,124381,4912,3216008.6279999567
2020-05-20,129316,137,549.0
2020-05-21,535,1271,134643.59999999998
2020-05-21,42616,2293,687958.199999993
2020-05-21,46774,1596,1731225.0600000003
2020-05-21,57192,1123,397162.5840000016
2020-05-21,86302,2826,10078.20000000001
2020-05-21,124381,5664,3608486.837999943
2020-05-21,129316,121,537.3000000000002
2020-05-22,535,1095,111967.19999999998
2020-05-22,42616,2425,703932.0479999941
2020-05-22,46774,1585,1681781.345999999
2020-05-22,57192,1243,394380.7560000015
2020-05-22,86302,2359,8043.426000000048
2020-05-22,124381,6374,3929128.523999944
2020-05-22,129316,203,889.6499999999999
2020-05-23,535,1077,103203.0
2020-05-23,42616,2474,752815.9079999932
2020-05-23,46774,525,446627.3940000001
2020-05-23,57192,1231,332366.11200000107
2020-05-23,86302,2396,8672.904000000068
2020-05-23,124381,7777,4948276.445999873
2020-05-23,129316,127,518.4000000000001
2020-05-24,535,872,84115.8
2020-05-24,42616,2398,716323.6259999914
2020-05-24,46774,333,339114.7800000001
2020-05-24,57192,1176,286297.5060000014
2020-05-24,86302,2343,8513.802000000076
2020-05-24,124381,6789,4308128.65130235
2020-05-24,129316,157,607.9499999999996
2020-05-25,535,1311,125490.59999999996
2020-05-25,42616,2043,603950.0579999955
2020-05-25,46774,681,744291.2340000003
2020-05-25,57192,1254,332863.9740000015
2020-05-25,86302,2887,10031.796000000008
2020-05-25,124381,8941,5704567.569227207
2020-05-25,129316,179,720.8999999999997
2020-05-26,535,1514,153329.3999999999
2020-05-26,42616,2148,645652.4219999933
2020-05-26,46774,584,564817.8960000001
2020-05-26,57192,1251,368505.2520000013
2020-05-26,86302,3092,11182.931999999912
2020-05-26,124381,8938,5751435.699228883
2020-05-26,129316,195,838.3500000000001
2020-05-27,535,1590,181607.4
2020-05-27,42616,2575,753827.759999991
2020-05-27,46774,1765,1762590.4380000017
2020-05-27,57192,1352,456407.4960000023
2020-05-27,86302,3039,10463.111999999976
2020-05-27,124381,6599,4121946.66191741
2020-05-27,129316,263,1162.35
2020-05-28,535,1512,160340.40000000002
2020-05-28,42616,2695,776335.769999991
2020-05-28,46774,1347,1447478.9640000009
2020-05-28,57192,1287,399845.4480000016
2020-05-28,86302,3032,10667.141999999942
2020-05-28,124381,5595,3700894.5126399696
2020-05-28,129316,241,930.5999999999996
2020-05-29,535,1403,156859.20000000004
2020-05-29,42616,2581,642985.2179999914
2020-05-29,46774,1592,1795214.25
2020-05-29,57192,1420,546685.0560000015
2020-05-29,86302,2841,10021.733999999997
2020-05-29,124381,5029,3281412.669550706
2020-05-29,129316,225,823.0500000000002
2020-05-30,535,1469,153709.20000000007
2020-05-30,42616,2654,665381.0339999924
2020-05-30,46774,845,759599.8020000007
2020-05-30,57192,1125,331958.1420000011
2020-05-30,86302,3316,11621.033999999932
2020-05-30,124381,5515,3597835.3279618304
2020-05-30,129316,174,683.55
2020-05-31,535,1458,159980.39999999997
2020-05-31,42616,2479,598042.8359999914
2020-05-31,46774,1861,1465777.926
2020-05-31,57192,1010,369814.86000000127
2020-05-31,86302,3329,11371.914000000012
2020-05-31,124381,5798,3767334.858000009
2020-05-31,129316,168,816.7500000000001
2020-06-01,535,1723,205727.4000000001
2020-06-01,42616,1593,473392.58399999625
2020-06-01,46774,3078,3582048.4739999888
2020-06-01,57192,1391,381787.5780000024
2020-06-01,86302,2329,8168.148000000098
2020-06-01,124381,6174,3621188.79793878
2020-06-01,129316,112,477.4499999999999
2020-06-02,535,1688,186388.19999999984
2020-06-02,42616,1889,554203.6199999951
2020-06-02,46774,2025,2434531.8779999963
2020-06-02,57192,1211,369399.9780000018
2020-06-02,86302,2901,10637.226
2020-06-02,124381,5043,3306790.1808585245
2020-06-02,129316,91,407.25000000000006
2020-06-03,535,1609,178543.7999999999
2020-06-03,42616,1921,571151.3759999943
2020-06-03,46774,2045,2347418.087999993
2020-06-03,57192,1241,384890.34600000153
2020-06-03,86302,2044,6896.61000000006
2020-06-03,124381,5507,3161913.9120000014
2020-06-03,129316,91,468.00000000000017
2020-06-04,535,1618,179208.0
2020-06-04,42616,1599,483767.3159999958
2020-06-04,46774,1917,2175181.920000001
2020-06-04,57192,1178,328355.6400000015
2020-06-04,86302,2969,10476.755999999965
2020-06-04,124381,4204,2500309.4525998635
2020-06-04,129316,109,426.5999999999999
2020-06-05,535,1544,185760.0
2020-06-05,42616,1852,533854.3139999956
2020-06-05,46774,2791,3073904.297999996
2020-06-05,57192,1115,365218.6500000019
2020-06-05,86302,3114,11758.085999999985
2020-06-05,124381,4807,3002797.714621677
2020-06-05,129316,89,473.4
2020-06-06,535,1593,180262.8
2020-06-06,42616,1704,511249.3919999956
2020-06-06,46774,1033,1067080.9500000018
2020-06-06,57192,1049,308610.810000001
2020-06-06,86302,2970,10032.084000000035
2020-06-06,124381,4407,2621235.605077788
2020-06-06,129316,103,479.69999999999993
2020-06-07,535,1529,188595.00000000023
2020-06-07,42616,1371,410782.87799999886
2020-06-07,46774,763,764259.8760000006
2020-06-07,57192,992,245077.66800000105
2020-06-07,86302,2510,9005.70600000007
2020-06-07,124381,4002,2493672.440410272
2020-06-07,129316,139,837.9000000000001
2020-06-08,535,1847,210546.00000000023
2020-06-08,42616,1576,453690.8819999963
2020-06-08,46774,2660,2885677.0919999867
2020-06-08,57192,1377,454913.40600000223
2020-06-08,86302,2268,7602.57000000009
2020-06-08,124381,3843,2315171.713781285
2020-06-08,129316,201,1001.2500000000002
2020-06-09,535,1896,224956.8
2020-06-09,42616,1858,553121.6039999956
2020-06-09,46774,2395,2421011.592
2020-06-09,57192,1349,421785.99000000255
2020-06-09,86302,2443,8388.828000000063
2020-06-09,124381,3966,2369934.520227259
2020-06-09,129316,182,838.3500000000001
2020-06-10,535,1917,225692.9999999998
2020-06-10,42616,1852,553320.485999997
2020-06-10,46774,3650,3987447.7140000025
2020-06-10,57192,1274,510125.7960000021
2020-06-10,86302,2829,10359.55800000001
2020-06-10,124381,3477,2065202.9459999928
2020-06-10,129316,183,780.3000000000001
2020-06-11,535,1780,209140.20000000013
2020-06-11,42616,2121,659180.8439999949
2020-06-11,46774,2861,2862033.6240000045
2020-06-11,57192,1198,404674.740000002
2020-06-11,86302,2717,10206.647999999968
2020-06-11,124381,3436,2080244.681999988
2020-06-11,129316,219,989.55
2020-06-12,535,1622,181787.4
2020-06-12,42616,1750,545563.5839999953
2020-06-12,46774,1673,1727446.6440000015
2020-06-12,57192,1257,446697.5580000021
2020-06-12,86302,2858,10194.93000000001
2020-06-12,124381,3876,2126383.6320000472
2020-06-12,129316,218,933.2999999999996
2020-06-13,535,1525,179276.39999999997
2020-06-13,42616,1578,500229.4679999958
2020-06-13,46774,790,788982.3899999998
2020-06-13,57192,1063,298863.7380000013
2020-06-13,86302,2129,7636.500000000056
2020-06-13,124381,3808,2064063.3996503963
2020-06-13,129316,244,1067.8499999999997
2020-06-14,535,1682,185677.2000000001
2020-06-14,42616,1384,422759.2319999983
2020-06-14,46774,730,639373.3560000007
2020-06-14,57192,991,246574.22400000104
2020-06-14,86302,2206,7265.772000000043
2020-06-14,124381,3489,1875077.469953219
2020-06-14,129316,225,949.4999999999998
2020-06-15,535,1981,246146.39999999988
2020-06-15,42616,1465,474450.3179999975
2020-06-15,46774,3683,3850592.435999987
2020-06-15,57192,1369,467970.4620000021
2020-06-15,86302,2778,9406.026000000018
2020-06-15,124381,4524,2420885.6419443423
2020-06-15,129316,291,1397.249999999999
2020-06-16,535,1759,214079.4
2020-06-16,42616,18332,4999380.858000589
2020-06-16,46774,1752,1802444.148
2020-06-16,57192,1222,373755.70800000086
2020-06-16,86302,2526,9106.56000000002
2020-06-16,124381,4763,2583526.495944308
2020-06-16,129316,312,1538.9999999999998
2020-06-17,535,1911,213341.40000000005
2020-06-17,42616,8689,2317618.511999972
2020-06-17,46774,1523,1725584.0580000011
2020-06-17,57192,1168,479868.948000002
2020-06-17,86302,2609,9133.362000000028
2020-06-17,124381,6971,2922833.7539999764
2020-06-17,129316,309,1368.000000000001
2020-06-18,535,1865,219598.2
2020-06-18,42616,4750,1310805.2519999738
2020-06-18,46774,1299,1354065.3540000024
2020-06-18,57192,1152,465353.2620000019
2020-06-18,86302,2730,9494.820000000056
2020-06-18,124381,4382,2567002.812338352
2020-06-18,129316,283,1247.85
2020-06-19,535,1568,173827.79999999984
2020-06-19,42616,3600,975054.689999982
2020-06-19,46774,1569,1460590.7940000005
2020-06-19,57192,1121,360492.4440000017
2020-06-19,86302,2789,9553.896000000026
2020-06-19,124381,3939,2379334.553999992
2020-06-19,129316,345,1515.5999999999997
2020-06-20,535,1575,176470.20000000004
2020-06-20,42616,2488,694112.7419999917
2020-06-20,46774,1503,1234343.952000003
2020-06-20,57192,1020,291534.04800000106
2020-06-20,86302,2337,7962.660000000053
2020-06-20,124381,3735,2251799.2799999933
2020-06-20,129316,346,1384.2
2020-06-21,535,1421,163871.9999999999
2020-06-21,42616,2034,568507.1579999942
2020-06-21,46774,555,525585.3479999995
2020-06-21,57192,953,271028.8440000013
2020-06-21,86302,2634,9242.910000000053
2020-06-21,124381,3350,2189151.589944321
2020-06-21,129316,252,992.2499999999992
2020-06-22,535,1947,220449.60000000003
2020-06-22,42616,1838,533060.8919999945
2020-06-22,46774,1920,1872056.430000001
2020-06-22,57192,1240,512306.244000003
2020-06-22,86302,2994,10081.368000000006
2020-06-22,124381,3421,2011748.687267343
2020-06-22,129316,292,1263.1499999999996
2020-06-23,535,1962,218708.99999999985
2020-06-23,42616,2013,579747.023999994
2020-06-23,46774,1117,1199179.89
2020-06-23,57192,1250,481448.3400000027
2020-06-23,86302,2925,10168.794000000007
2020-06-23,124381,3373,1975585.78189502
2020-06-23,129316,370,1576.8000000000004
2020-06-24,535,1860,208796.4
2020-06-24,42616,3667,947115.6479999752
2020-06-24,46774,1077,1111032.666000002
2020-06-24,57192,1055,424046.7360000017
2020-06-24,86302,2897,10025.208000000004
2020-06-24,124381,3481,2004390.6612150327
2020-06-24,129316,424,2010.6000000000004
2020-06-25,535,1815,229341.6000000001
2020-06-25,42616,3115,831725.1719999822
2020-06-25,46774,1432,1457827.308000001
2020-06-25,57192,1131,342216.7200000013
2020-06-25,86302,3121,10711.349999999951
2020-06-25,124381,2976,1817120.538
2020-06-25,129316,336,1486.3499999999997
2020-06-26,535,1497,164395.79999999996
2020-06-26,42616,2411,622200.8519999934
2020-06-26,46774,1223,1279104.0840000014
2020-06-26,57192,1138,324214.81200000143
2020-06-26,86302,2619,8611.794000000058
2020-06-26,124381,2972,1780695.8644293966
2020-06-26,129316,366,1764.9
2020-06-27,535,1425,162169.19999999995
2020-06-27,42616,2016,559037.5199999957
2020-06-27,46774,453,360602.3879999999
2020-06-27,57192,936,276788.73600000096
2020-06-27,86302,2277,7844.850000000055
2020-06-27,124381,2814,1678549.787999992
2020-06-27,129316,318,1477.7999999999995
2020-06-28,535,1502,174339.0000000001
2020-06-28,42616,2191,602022.5639999951
2020-06-28,46774,473,402327.1259999997
2020-06-28,57192,948,237596.8140000009
2020-06-28,86302,2322,7856.208000000078
2020-06-28,124381,2856,1762398.16199999
2020-06-28,129316,282,1318.499999999999
2020-06-29,535,1866,235589.40000000043
2020-06-29,42616,1924,528623.5679999952
2020-06-29,46774,1481,1692046.0080000006
2020-06-29,57192,1201,384416.4420000021
2020-06-29,86302,2357,8346.114000000043
2020-06-29,124381,3461,1869528.5065787188
2020-06-29,129316,417,1895.4000000000003
2020-06-30,535,1912,240255.00000000023
2020-06-30,42616,2289,610799.7059999929
2020-06-30,46774,3311,2954765.501999993
2020-06-30,57192,1107,341339.8860000019
2020-06-30,86302,2879,9969.462000000009
2020-06-30,124381,2879,1697635.458000001
2020-06-30,129316,419,2001.599999999999
2020-07-01,535,1926,239727.6000000001
2020-07-01,42616,2419,652472.819999992
2020-07-01,46774,2495,2957873.1299999887
2020-07-01,57192,1189,429151.9320000022
2020-07-01,86302,2184,7371.612000000056
2020-07-01,124381,2967,1689444.5579999988
2020-07-01,129316,408,1803.1500000000003
2020-07-02,535,1851,234262.7999999999
2020-07-02,42616,1998,545340.6719999961
2020-07-02,46774,2064,2369233.818000004
2020-07-02,57192,1169,375959.7900000019
2020-07-02,86302,2219,7841.772000000057
2020-07-02,124381,3708,1943648.4239999915
2020-07-02,129316,478,2175.299999999999
2020-07-03,535,1699,196491.60000000012
2020-07-03,42616,3635,901726.793999976
2020-07-03,46774,2098,2323328.868
2020-07-03,57192,1220,457074.72000000207
2020-07-03,86302,2224,8079.768000000064
2020-07-03,124381,3816,1883862.3779999933
2020-07-03,129316,443,1953.9
2020-07-04,535,1538,180635.4
2020-07-04,42616,2209,591612.9299999948
2020-07-04,46774,1016,1055236.2840000005
2020-07-04,57192,1023,338097.7800000013
2020-07-04,86302,2371,8379.432000000048
2020-07-04,124381,2650,1521813.5082272638
2020-07-04,129316,392,1782.000000000001
2020-07-05,535,1584,200017.8
2020-07-05,42616,2171,578678.6519999942
2020-07-05,46774,1049,979417.5300000012
2020-07-05,57192,856,263652.6060000009
2020-07-05,86302,1648,5353.776000000035
2020-07-05,124381,2202,1309868.531999993
2020-07-05,129316,368,1624.9499999999994
2020-07-06,535,2056,279873.0
2020-07-06,42616,2211,577146.3119999953
2020-07-06,46774,2978,3360140.982
2020-07-06,57192,1288,505483.23600000254
2020-07-06,86302,2279,8176.014000000075
2020-07-06,124381,2669,1560558.491999992
2020-07-06,129316,463,1953.4500000000016
2020-07-07,535,2081,258605.99999999985
2020-07-07,42616,2554,634654.1519999924
2020-07-07,46774,2285,2626838.873999994
2020-07-07,57192,1223,383832.0720000021
2020-07-07,86302,1954,7211.322000000039
2020-07-07,124381,3234,1822602.6179999963
2020-07-07,129316,503,2280.1500000000005
2020-07-08,535,2051,241959.6000000003
2020-07-08,42616,2368,601156.6019999951
2020-07-08,46774,2148,2353072.6439999985
2020-07-08,57192,1190,379101.00600000215
2020-07-08,86302,2349,8095.752000000061
2020-07-08,124381,3092,1719479.969999996
2020-07-08,129316,497,2290.9500000000003
2020-07-09,535,1895,234804.5999999999
2020-07-09,42616,2577,655860.1139999919
2020-07-09,46774,1871,2018659.7160000005
2020-07-09,57192,1182,468180.7020000016
2020-07-09,86302,2322,8098.938000000085
2020-07-09,124381,3199,1876929.606
2020-07-09,129316,540,2290.05
2020-07-10,535,1669,197928.00000000012
2020-07-10,42616,2140,551603.753999996
2020-07-10,46774,4603,4631221.511999993
2020-07-10,57192,1211,397246.0320000016
2020-07-10,86302,2553,8663.63400000005
2020-07-10,124381,2731,1543488.9479999924
2020-07-10,129316,503,2058.299999999998
2020-07-11,535,1554,193161.60000000003
2020-07-11,42616,1746,465624.989999998
2020-07-11,46774,1067,966557.7000000008
2020-07-11,57192,984,252258.3000000009
2020-07-11,86302,2362,7927.542000000067
2020-07-11,124381,2485,1486803.599999998
2020-07-11,129316,357,1497.599999999999
2020-07-12,535,1549,188638.20000000004
2020-07-12,42616,1580,433701.6479999989
2020-07-12,46774,659,665660.6999999997
2020-07-12,57192,866,233088.1560000009
2020-07-12,86302,2211,7963.074000000061
2020-07-12,124381,2441,1448761.283999997
2020-07-12,129316,399,1763.0999999999983
2020-07-13,535,1892,256951.79999999976
2020-07-13,42616,1592,404102.6999999986
2020-07-13,46774,2348,2297273.742000002
2020-07-13,57192,1294,405075.15000000206
2020-07-13,86302,2380,8112.708000000073
2020-07-13,124381,3056,1737574.4377775814
2020-07-13,129316,451,1866.1499999999985
2020-07-14,535,1859,216054.0
2020-07-14,42616,2679,653302.6019999938
2020-07-14,46774,1869,2000676.6719999968
2020-07-14,57192,1187,378438.8400000022
2020-07-14,86302,2350,8087.580000000042
2020-07-14,124381,3257,1875434.885999997
2020-07-14,129316,527,2038.9499999999991
2020-07-15,535,1740,218934.0
2020-07-15,42616,1950,480686.5439999982
2020-07-15,46774,2072,1898438.6340000003
2020-07-15,57192,1055,343753.5240000023
2020-07-15,86302,2133,7639.434000000038
2020-07-15,124381,2742,1631202.7319999984
2020-07-15,129316,432,1787.8499999999997
2020-07-16,535,1896,237994.20000000024
2020-07-16,42616,3127,759209.7059999855
2020-07-16,46774,2314,2276599.7340000044
2020-07-16,57192,1171,418272.2460000024
2020-07-16,86302,2812,9628.164000000052
2020-07-16,124381,2619,1641699.9899999888
2020-07-16,129316,558,2391.750000000001
2020-07-17,535,1839,223275.6000000001
2020-07-17,42616,2758,662384.42999999
2020-07-17,46774,1631,1616949.3239999977
2020-07-17,57192,1128,478384.6680000015
2020-07-17,86302,2804,9534.168000000029
2020-07-17,124381,2396,1471032.1619999893
2020-07-17,129316,566,2525.850000000003
2020-07-18,535,1613,201697.2000000001
2020-07-18,42616,2265,584056.5659999929
2020-07-18,46774,698,655657.1819999999
2020-07-18,57192,1007,284753.0340000012
2020-07-18,86302,2544,8673.480000000029
2020-07-18,124381,2197,1423489.6406462528
2020-07-18,129316,422,1814.4
2020-07-19,535,1502,184489.2
2020-07-19,42616,1575,441134.5859999991
2020-07-19,46774,517,433914.624
2020-07-19,57192,878,253356.4620000007
2020-07-19,86302,1974,6920.244000000043
2020-07-19,124381,2207,1438418.610431345
2020-07-19,129316,427,1941.7499999999995
2020-07-20,535,1992,254343.59999999995
2020-07-20,42616,1510,414803.5739999993
2020-07-20,46774,3002,2641400.405999992
2020-07-20,57192,1167,363443.9400000015
2020-07-20,86302,2841,10019.231999999996
2020-07-20,124381,2643,1707407.7659999842
2020-07-20,129316,526,2304.0
2020-07-21,535,1797,236953.80000000005
2020-07-21,42616,1473,399727.7459999997
2020-07-21,46774,1485,1555555.5900000008
2020-07-21,57192,1137,370324.9080000024
2020-07-21,86302,2834,9938.628000000015
2020-07-21,124381,2445,1519139.9159999902
2020-07-21,129316,512,2094.75
2020-07-22,535,1860,248403.5999999997
2020-07-22,42616,1501,406542.3479999988
2020-07-22,46774,1193,1191653.7840000002
2020-07-22,57192,1160,360940.9500000011
2020-07-22,86302,2761,9869.436000000003
2020-07-22,124381,2552,1576137.7439999878
2020-07-22,129316,482,2124.449999999997
2020-07-23,535,1770,222582.59999999992
2020-07-23,42616,1269,343722.2579999996
2020-07-23,46774,1135,1097363.0880000005
2020-07-23,57192,1087,358208.3160000016
2020-07-23,86302,2741,9388.008000000036
2020-07-23,124381,2777,1665930.5639999849
2020-07-23,129316,459,2047.95
2020-07-24,535,1657,217924.20000000024
2020-07-24,42616,1373,375584.4719999996
2020-07-24,46774,916,908478.9000000017
2020-07-24,57192,1100,369461.8260000015
2020-07-24,86302,2717,9332.44200000004
2020-07-24,124381,2323,1457231.903999993
2020-07-24,129316,504,2200.499999999998
2020-07-25,535,1517,202775.4000000001
2020-07-25,42616,1103,305322.4260000005
2020-07-25,46774,717,643069.8720000007
2020-07-25,57192,986,265088.106000001
2020-07-25,86302,2402,8637.03000000002
2020-07-25,124381,1936,1219461.8039999998
2020-07-25,129316,423,1732.500000000001
2020-07-26,535,1469,212805.00000000012
2020-07-26,42616,980,305837.62200000114
2020-07-26,46774,568,470041.0200000001
2020-07-26,57192,816,218804.9760000007
2020-07-26,86302,2272,8170.848000000046
2020-07-26,124381,2041,1275725.5379999944
2020-07-26,129316,385,1652.8499999999988
2020-07-27,535,1761,251159.4000000001
2020-07-27,42616,954,276429.9420000016
2020-07-27,46774,1560,1530804.1860000005
2020-07-27,57192,1111,361083.40200000186
2020-07-27,86302,2859,9713.448000000017
2020-07-27,124381,2000,1278448.721999996
2020-07-27,129316,475,2065.949999999999
2020-07-28,535,1616,230977.80000000016
2020-07-28,42616,1034,291677.5080000011
2020-07-28,46774,1321,1255273.182000001
2020-07-28,57192,1042,310238.42400000105
2020-07-28,86302,3000,10263.942000000075
2020-07-28,124381,2058,1320561.9359999918
2020-07-28,129316,481,2040.750000000001
2020-07-29,535,1463,188427.6000000001
2020-07-29,42616,2296,500333.0579999987
2020-07-29,46774,1417,1504686.9059999995
2020-07-29,57192,1023,309439.6560000016
2020-07-29,86302,2880,10240.776000000003
2020-07-29,124381,1890,1243353.905999999
2020-07-29,129316,543,2197.8
2020-07-30,535,1107,126428.39999999994
2020-07-30,42616,1314,310079.5560000008
2020-07-30,46774,1358,1205476.380000001
2020-07-30,57192,910,304340.2020000013
2020-07-30,86302,2940,10361.304000000036
2020-07-30,124381,1938,1272360.239999995
2020-07-30,129316,465,2209.0500000000006
2020-07-31,535,699,76215.59999999996
2020-07-31,42616,1153,292737.24000000133
2020-07-31,46774,1872,1294799.0400000028
2020-07-31,57192,644,167911.92000000077
2020-07-31,86302,2257,8194.950000000055
2020-07-31,124381,1469,975388.5720000012
2020-07-31,129316,371,1608.7500000000011
2020-08-01,535,846,96391.79999999996
2020-08-01,42616,935,256812.04800000167
2020-08-01,46774,732,661434.4440000001
2020-08-01,57192,884,225551.14200000087
2020-08-01,86302,2206,7861.050000000062
2020-08-01,124381,1563,972441.3240000024
2020-08-01,129316,340,1613.249999999999
2020-08-02,535,999,126181.79999999992
2020-08-02,42616,831,259374.1140000021
2020-08-02,46774,570,529105.734
2020-08-02,57192,753,227899.5480000008
2020-08-02,86302,2180,7860.45600000006
2020-08-02,124381,1867,1178228.554699947
2020-08-02,129316,385,1763.9999999999975
2020-08-03,535,1286,171455.3999999999
2020-08-03,42616,958,267694.0020000015
2020-08-03,46774,829,717684.3179999996
2020-08-03,57192,969,259911.90000000093
2020-08-03,86302,2047,7158.762000000046
2020-08-03,124381,2407,1571786.476438617
2020-08-03,129316,353,1681.1999999999991
2020-08-04,535,1905,242809.2000000004
2020-08-04,42616,1137,311767.0740000005
2020-08-04,46774,3322,3431450.771999984
2020-08-04,57192,1204,388411.45200000267
2020-08-04,86302,2682,9798.587999999992
2020-08-04,124381,2376,1503135.467999991
2020-08-04,129316,460,2101.9499999999985
2020-08-05,535,1868,256766.40000000005
2020-08-05,42616,1127,354674.502
2020-08-05,46774,2915,3009639.9960000035
2020-08-05,57192,1173,409731.1920000012
2020-08-05,86302,2381,8670.528000000044
2020-08-05,124381,2723,1653774.6258887772
2020-08-05,129316,584,2468.2500000000014
2020-08-06,535,1866,242042.40000000008
2020-08-06,42616,950,285015.6540000004
2020-08-06,46774,2374,2511548.981999997
2020-08-06,57192,1186,381156.4620000022
2020-08-06,86302,2679,9406.67400000002
2020-08-06,124381,3462,2102532.101999976
2020-08-06,129316,553,2388.6000000000004
2020-08-07,535,1732,222865.2000000001
2020-08-07,42616,2335,523258.3979999984
2020-08-07,46774,2615,2445935.814000006
2020-08-07,57192,1214,419666.54400000174
2020-08-07,86302,3032,11150.22600000004
2020-08-07,124381,3249,1966614.3161980773
2020-08-07,129316,566,2332.8000000000025
2020-08-08,535,1630,205453.80000000025
2020-08-08,42616,1132,320564.82600000006
2020-08-08,46774,1143,1096476.8759999997
2020-08-08,57192,965,321203.8080000006
2020-08-08,86302,2932,10546.434000000016
2020-08-08,124381,2563,1592274.7966999346
2020-08-08,129316,574,2458.3499999999985
2020-08-09,535,1661,233875.8000000001
2020-08-09,42616,1087,319146.78600000043
2020-08-09,46774,981,886491.7920000002
2020-08-09,57192,918,271813.5720000011
2020-08-09,86302,2625,9667.476000000035
2020-08-09,124381,2567,1617847.2179999915
2020-08-09,129316,475,2148.299999999998
2020-08-10,535,2158,282155.4
2020-08-10,42616,846,277363.5660000005
2020-08-10,46774,4715,4690654.217999992
2020-08-10,57192,1255,425495.6460000017
2020-08-10,86302,2879,10336.914
